"","g_Prevotella","g_Faecalibacterium","g_Bacteroides","f_Lachnospiraceae_g_unclassified","g_Succinivibrio","g_Alloprevotella","f_Ruminococcaceae_g_unclassified","g_Blautia","g_Parabacteroides","g_Lachnospira","g_Anaerostipes","f_Lachnospiraceae_g_Incertae_Sedis","f_Erysipelotrichaceae_g_Incertae_Sedis","g_RC9_gut_group","g_Dorea","g_Alistipes","g_Subdoligranulum","g_Phascolarctobacterium","g_Barnesiella","k_Bacteria_g_unclassified","g_Coprococcus","g_Catenibacterium","g_Roseburia","g_Dialister","g_Clostridium_sensu_stricto_1","f_Peptostreptococcaceae_g_Incertae_Sedis","g_Ruminococcus","g_Megasphaera","g_Odoribacter","g_Mitsuokella","g_Paraprevotella","f_Ruminococcaceae_g_Incertae_Sedis","o_Bacteroidales_g_unclassified","g_Victivallis","g_Sutterella","g_Bifidobacterium","f_Rikenellaceae_g_unclassified","g_Escherichia.Shigella","f_vadinBB60_g_unclassified","g_Anaerovibrio","g_Elusimicrobium","g_Streptococcus","g_Anaerotruncus","g_Desulfovibrio","g_Oribacterium","f_Christensenellaceae_g_unclassified","g_Intestinimonas","g_Brachyspira","g_Thalassospira","f_Erysipelotrichaceae_g_unclassified","g_Anaeroplasma","f_Defluviitaleaceae_g_Incertae_Sedis","c_Alphaproteobacteria_g_unclassified","g_Butyricimonas","f_Porphyromonadaceae_g_unclassified","g_Acidaminococcus","g_Collinsella","g_Solobacterium","o_Clostridiales_g_unclassified","o_NB1.n_g_unclassified"
"Sample_120",0.00866717709241507,0.0351330214281825,0.563211739987472,0.0459669927937014,5.03563681437868e-05,0.0242990500626637,0.0219774847700525,0.0109887423850262,0.105708606323562,0.0102148872874892,0.00139293917556671,0.00913149015093731,0.00154771019507412,5.03563681437868e-05,0.00448835956571495,0.0215131717115303,0.00170248121458153,0.00464313058522236,0.000464313058522236,5.03563681437868e-05,0.00340496242916306,0.00139293917556671,0.00727423791684836,5.03563681437868e-05,5.03563681437868e-05,0.000309542039014824,5.03563681437868e-05,5.03563681437868e-05,5.03563681437868e-05,5.03563681437868e-05,0.0246085921016785,0.0128459946191152,0.00247633631211859,0.000154771019507412,0.0323471430770491,0.000309542039014824,5.03563681437868e-05,0.000154771019507412,0.00154771019507412,5.03563681437868e-05,5.03563681437868e-05,0.000309542039014824,0.00371450446817789,0.000928626117044472,5.03563681437868e-05,0.000464313058522236,0.00077385509753706,5.03563681437868e-05,5.03563681437868e-05,5.03563681437868e-05,0.0221322557895599,0.00294064937064083,5.03563681437868e-05,5.03563681437868e-05,5.03563681437868e-05,0.00944103218995213,5.03563681437868e-05,5.03563681437868e-05,0.000309542039014824,5.03563681437868e-05
"Sample_122",0.000323287737867494,0.0463917903839854,0.417041181849068,0.0750027551852587,5.26145378015218e-05,5.26145378015218e-05,0.0701534391172462,0.0211753468303209,0.029419184145942,0.0315205544420807,0.0198821958788509,0.0108301392185611,5.26145378015218e-05,0.000323287737867494,0.00678904249521738,0.0530191890102691,0.0211753468303209,5.26145378015218e-05,0.0463917903839854,5.26145378015218e-05,0.0305506912284782,5.26145378015218e-05,0.00323287737867494,5.26145378015218e-05,0.00129315095146998,0.00986027600495857,0.0130931533836335,5.26145378015218e-05,0.00808219344668736,5.26145378015218e-05,0.0119616463010973,0.00630411088841614,5.26145378015218e-05,5.26145378015218e-05,5.26145378015218e-05,0.00468767219907867,5.26145378015218e-05,5.26145378015218e-05,5.26145378015218e-05,5.26145378015218e-05,5.26145378015218e-05,0.000323287737867494,0.00129315095146998,5.26145378015218e-05,5.26145378015218e-05,5.26145378015218e-05,5.26145378015218e-05,5.26145378015218e-05,0.0379863091994306,0.000484931606801241,5.26145378015218e-05,0.00113150708253623,5.26145378015218e-05,5.26145378015218e-05,0.0129315095146998,5.26145378015218e-05,5.26145378015218e-05,5.26145378015218e-05,0.0058191792816149,5.26145378015218e-05
"Sample_123",0.000619346834227167,0.259970833666853,0.264151424797887,0.116127531417594,5.04032258064516e-05,5.04032258064516e-05,0.0555863783718883,0.0147094873128952,0.00464510125670375,0.0246190366605299,0.0018580405026815,0.0247738733690867,0.00402575442247659,5.04032258064516e-05,0.00247738733690867,0.0153288341471224,0.0145546506043384,5.04032258064516e-05,0.00805150884495317,5.04032258064516e-05,0.0102192227647483,5.04032258064516e-05,0.00356124429680621,5.04032258064516e-05,0.000929020251340751,0.011148243016089,0.110088899783879,5.04032258064516e-05,0.0126966101016569,5.04032258064516e-05,5.04032258064516e-05,0.00216771391979509,5.04032258064516e-05,5.04032258064516e-05,0.00510961138237413,0.00479993796526055,5.04032258064516e-05,0.000464510125670375,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,0.0018580405026815,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,0.000154836708556792,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,5.04032258064516e-05,0.0236900164091891,5.04032258064516e-05
"Sample_124",0.0404368109999026,0.0343571506048123,0.418506855103887,0.0125834831433263,4.60144414554722e-05,0.000282774902097221,0.0777630980767358,0.0260152909929443,0.0267222282481874,0.0387401615873193,0.00904879686711107,0.0240358666782638,0.00523133568879859,4.60144414554722e-05,0.00254497411887499,0.105757813384361,0.00339329882516665,4.60144414554722e-05,0.0599482792446108,4.60144414554722e-05,0.00169664941258333,4.60144414554722e-05,0.000565549804194442,4.60144414554722e-05,4.60144414554722e-05,0.000282774902097221,0.000706937255243052,4.60144414554722e-05,0.019228693342611,4.60144414554722e-05,0.00593827294404164,0.0279947153076249,0.00452439843355554,4.60144414554722e-05,4.60144414554722e-05,0.000282774902097221,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,0.000424162353145831,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,0.0446784345313609,0.00155526196153472,4.60144414554722e-05,0.00282774902097221,4.60144414554722e-05,0.00254497411887499,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05,4.60144414554722e-05
"Sample_125",0.41404191525866,0.0813201707760911,0.0463737575177382,0.0103643354910704,0.133274724327483,0.0969995501087361,0.00983283110691298,0.0158122554286844,0.00797256576236187,0.00372053068910221,0.0018602653445511,0.0212601753662983,0.00837119405047997,4.32295823357276e-05,0.00943420281879488,0.00119588486435428,0.00544791993761395,0.000664380480196823,4.32295823357276e-05,0.000132876096039365,0.00372053068910221,0.00651092870592886,0.00903557453067679,0.00863694624255869,0.0235190689989675,0.0381354395632976,4.32295823357276e-05,0.000132876096039365,0.000132876096039365,4.32295823357276e-05,0.00212601753662983,0.000531504384157458,0.000930132672275552,4.32295823357276e-05,0.0271067235920304,0.00491641555345649,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,0.00119588486435428,4.32295823357276e-05,0.000797256576236187,4.32295823357276e-05,4.32295823357276e-05,0.000797256576236187,0.000132876096039365,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,0.00252464582474793,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05,4.32295823357276e-05
"Sample_128",0.497621380445838,0.0666210826210826,0.0082783593789511,0.0546634524070422,0.00170823288772007,0.0706945610456459,0.0348216704035244,0.0203673921228162,0.00118262276842158,0.0143228757508836,0.00617591890175717,0.0201045870631669,0.00407347842456324,0.0119576302140405,0.00683293155088027,0.000394207589473862,0.00735854167017875,4.27350427350427e-05,0.000131402529824621,0.000131402529824621,0.00591311384210793,0.00420488095438786,0.0210244047719393,0.00775274925965261,0.0300911793298381,0.00854116443860034,0.0089353720280742,0.00696433408070489,4.27350427350427e-05,4.27350427350427e-05,0.000525610119298482,0.00302225818596627,0.00473049107368634,0.00354786830526475,0.0231268452491332,0.00604451637193255,4.27350427350427e-05,0.000657012649123103,0.0116948251543912,4.27350427350427e-05,4.27350427350427e-05,0.0106436049157943,0.00170823288772007,0.0044676860140371,4.27350427350427e-05,0.000525610119298482,0.000788415178947723,4.27350427350427e-05,4.27350427350427e-05,0.00551890625263406,0.000394207589473862,4.27350427350427e-05,4.27350427350427e-05,0.000262805059649241,4.27350427350427e-05,4.27350427350427e-05,4.27350427350427e-05,0.000788415178947723,4.27350427350427e-05,4.27350427350427e-05
"Sample_129",0.343630421170835,0.081156362548568,0.0116426849225794,0.0606104479793102,0.0342431909487628,0.0246550974831092,0.0760198839062535,0.0160942997459185,0.00256823932115721,0.0362977824056886,0.0327022473560685,0.0188337550218196,0.00565012650654587,0.0202034826597701,0.0111290370583479,0.000684863818975257,0.00821836582770308,0.000684863818975257,0.000856079773719071,0.0059925584160335,0.0071910700992402,0.00222580741166958,0.00462283077808298,0.0107866051488603,0.0130124125605299,0.00222580741166958,0.00787593391821545,0.00291067123064484,0.000684863818975257,0.0162655157006624,0.000513647864231443,0.00136972763795051,0.019347402886051,0.0325310314013247,0.00222580741166958,0.0011985116832067,5.56792873051225e-05,5.56792873051225e-05,0.0349280547677381,0.0143821401984804,5.56792873051225e-05,5.56792873051225e-05,0.00753350200872783,0.00136972763795051,0.0011985116832067,0.00376675100436391,0.000342431909487628,0.00445161482333917,5.56792873051225e-05,0.00188337550218196,5.56792873051225e-05,5.56792873051225e-05,5.56792873051225e-05,5.56792873051225e-05,5.56792873051225e-05,0.00496526268757061,5.56792873051225e-05,0.00171215954743814,0.00273945527590103,0.00325310314013247
"Sample_130",0.00112786874780555,0.0650404311234532,0.480284108440529,0.0528218530222265,6.12052730696798e-05,0.000375956249268516,0.0347759530573377,0.0280087405705044,0.0133464468490323,0.0321442593124581,0.0231213093300137,0.018233878089523,6.12052730696798e-05,6.12052730696798e-05,0.00206775937097684,0.0723715779841893,0.00676721248683329,6.12052730696798e-05,0.0139103812229351,6.12052730696798e-05,0.00169180312170832,0.00187978124634258,0.00150382499707406,6.12052730696798e-05,0.0137224030983008,0.00263169374487961,0.011654643727324,6.12052730696798e-05,0.00845901560854161,6.12052730696798e-05,0.0107147531041527,0.0919213029461521,6.12052730696798e-05,6.12052730696798e-05,0.00563934373902774,0.00187978124634258,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,0.000563934373902774,0.000375956249268516,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,6.12052730696798e-05,0.000187978124634258,6.12052730696798e-05,0.00093989062317129,6.12052730696798e-05
"Sample_131",0.157302939893724,0.108210269805055,0.239861183886681,0.00678157004227863,4.79846449136276e-05,0.162905106450389,0.0656043188872607,0.0377409115396376,0.0293376617046402,4.79846449136276e-05,0.0100249296277162,0.0315490432401658,0.000737127178508547,4.79846449136276e-05,0.00914037701350598,0.0283056836547282,0.00530731568526154,0.0141528418273641,4.79846449136276e-05,4.79846449136276e-05,0.0114991839847333,0.00103197804991197,0.0132682892131538,4.79846449136276e-05,0.000147425435701709,4.79846449136276e-05,4.79846449136276e-05,4.79846449136276e-05,0.00442276307105128,4.79846449136276e-05,4.79846449136276e-05,4.79846449136276e-05,0.00368563589254273,4.79846449136276e-05,0.0361192317469188,4.79846449136276e-05,4.79846449136276e-05,0.00619186829947179,4.79846449136276e-05,4.79846449136276e-05,4.79846449136276e-05,0.00545474112096325,4.79846449136276e-05,4.79846449136276e-05,4.79846449136276e-05,0.00103197804991197,0.00294850871403419,4.79846449136276e-05,0.000147425435701709,4.79846449136276e-05,4.79846449136276e-05,0.00486503937815641,4.79846449136276e-05,0.000737127178508547,4.79846449136276e-05,4.79846449136276e-05,4.79846449136276e-05,4.79846449136276e-05,4.79846449136276e-05,4.79846449136276e-05
"Sample_132",0.507059702558001,0.0232077325401547,0.0146267221891731,0.0169669977394408,0.0113113318262939,0.0627973939321832,0.0425150058298632,0.00916607923854848,0.0148217451516954,0.0198923421772754,0.00214525258774539,0.00624073480071386,0.00195022962522308,0.028473352528257,0.0023402755502677,0.000390045925044616,0.00390045925044616,0.00331539036287924,6.34146341463415e-05,0.0413448680547293,0.00975114812611541,0.000390045925044616,0.00175520666270077,0.00117013777513385,0.000780091850089233,0.000195022962522308,0.00195022962522308,0.000780091850089233,0.000585068887566924,0.000585068887566924,6.34146341463415e-05,0.00799594146341463,0.0179421125520523,0.00214525258774539,0.00253529851279001,6.34146341463415e-05,0.00136516073765616,0.0312036740035693,0.0249629392028554,0.00331539036287924,0.0212575029149316,0.0249629392028554,0.000195022962522308,0.000390045925044616,0.00273032147531231,0.00195022962522308,0.000585068887566924,0.00175520666270077,6.34146341463415e-05,0.000390045925044616,0.000975114812611541,0.000975114812611541,0.0191122503271862,6.34146341463415e-05,6.34146341463415e-05,6.34146341463415e-05,6.34146341463415e-05,0.000390045925044616,0.000975114812611541,0.000975114812611541
"Sample_133",0.000340497036976376,0.106916069610582,0.337432563643588,0.0401786503632124,5.54229195088677e-05,5.54229195088677e-05,0.0401786503632124,0.0260480233286928,0.0166843548118424,0.0258777748102046,0.011747147775685,0.0166843548118424,5.54229195088677e-05,5.54229195088677e-05,0.00544795259162201,0.0405191474001887,0.0132793844420787,5.54229195088677e-05,0.0546497744347083,0.00085124259244094,0.00289422481429919,5.54229195088677e-05,0.00272397629581101,5.54229195088677e-05,0.000340497036976376,5.54229195088677e-05,0.15782037663855,5.54229195088677e-05,0.0124281418496377,5.54229195088677e-05,0.00170248518488188,0.00102149111092913,5.54229195088677e-05,5.54229195088677e-05,0.00527770407313383,5.54229195088677e-05,5.54229195088677e-05,5.54229195088677e-05,0.00374546740674013,5.54229195088677e-05,5.54229195088677e-05,5.54229195088677e-05,5.54229195088677e-05,0.00442646148069289,5.54229195088677e-05,5.54229195088677e-05,5.54229195088677e-05,5.54229195088677e-05,0.0268992659211337,5.54229195088677e-05,5.54229195088677e-05,0.0013619881479055,5.54229195088677e-05,0.00187273370337007,5.54229195088677e-05,5.54229195088677e-05,5.54229195088677e-05,5.54229195088677e-05,0.019067834070677,0.019919076663118
"Sample_134",0.279769246925498,0.0684901053554937,0.0199931668493354,0.0506583619493297,0.346638284698613,0.0129685406590284,0.0574128102092403,0.010807117215857,0.000945622756387487,0.00824042687709096,0.00148597861718034,0.0132387185894248,0.00661935929471241,0.000135088965198212,0.0097264054942713,0.00175615654757676,0.0043228468863428,0.00959131652907308,4.39367311072056e-05,0.00054035586079285,0.000945622756387487,0.00270177930396425,0.00797024894669453,0.0064842703295142,4.39367311072056e-05,0.00837551584228917,0.0271528820048407,0.00621409239911777,0.000810533791189275,0.00661935929471241,0.000135088965198212,0.00688953722510883,0.00229651240836961,0.0086456937726856,0.0010807117215857,0.000135088965198212,4.39367311072056e-05,4.39367311072056e-05,0.00378249102554995,0.00121580068678391,4.39367311072056e-05,4.39367311072056e-05,0.000810533791189275,0.000270177930396425,0.00175615654757676,0.00054035586079285,0.000270177930396425,0.000135088965198212,4.39367311072056e-05,4.39367311072056e-05,4.39367311072056e-05,4.39367311072056e-05,4.39367311072056e-05,4.39367311072056e-05,4.39367311072056e-05,0.000675444825991062,4.39367311072056e-05,4.39367311072056e-05,4.39367311072056e-05,4.39367311072056e-05
"Sample_135",0.235769961075784,0.118224217891958,0.0093290272368116,0.157914988317665,0.057670350191199,0.0184884357965903,0.0749714552485587,0.0257820389090066,0.00559741634208696,0.0196757665358208,0.00169618677032938,0.0288351750955995,0.00746322178944928,0.00373161089472464,0.00898978988274573,0.00135694941626351,0.00474932295692227,0.00661512840428459,5.51595383570944e-05,0.0022050428014282,0.0215415719831832,0.00288351750955995,0.0057670350191199,0.00525817898802108,0.00814169649758103,0.00966826459087748,0.043931237351531,0.00254428015549407,0.00322275486362583,0.00271389883252701,0.00135694941626351,0.00865055252867985,0.00118733073923057,0.0291744124496654,0.00305313618659289,5.51595383570944e-05,0.00101771206219763,5.51595383570944e-05,0.0200150038898867,0.00457970427988933,5.51595383570944e-05,5.51595383570944e-05,0.00407084824879052,0.0022050428014282,0.000848093385164691,0.00169618677032938,0.0022050428014282,5.51595383570944e-05,5.51595383570944e-05,0.00186580544736232,0.0125517821004374,0.000169618677032938,5.51595383570944e-05,5.51595383570944e-05,5.51595383570944e-05,0.000339237354065876,5.51595383570944e-05,0.000508856031098815,0.00712398443538341,0.00203542412439526
"Sample_136",0.318786386843583,0.0553857526817608,0.0407435422026746,0.0159154461729198,0.00127323569383358,0.0477463385187593,0.14276155217109,0.0195759987926913,0.0213266978717125,0.0146422104790862,0.00127323569383358,0.0208492344865249,0.00429717046668834,0.0717786622398682,0.00238731692593797,0.00445632492841754,0.00397886154322994,0.00843518647164748,5.17680790060529e-05,0.00588871508398031,0.00763941416300149,0.000795772308645989,0.00604786954570951,0.00652533293089711,0.00254647138766716,0.000159154461729198,0.0101858855506687,5.17680790060529e-05,0.00652533293089711,5.17680790060529e-05,0.000477463385187593,0.0119365846296898,0.0146422104790862,5.17680790060529e-05,0.00572956062225112,5.17680790060529e-05,0.0106633489358562,5.17680790060529e-05,0.0370829895829031,5.17680790060529e-05,5.17680790060529e-05,5.17680790060529e-05,0.00270562584939636,0.000477463385187593,0.00286478031112556,0.00206900800247957,0.000954926770375186,5.17680790060529e-05,5.17680790060529e-05,0.000795772308645989,0.0533167446792812,0.00859434093337668,5.17680790060529e-05,0.000636617846916791,5.17680790060529e-05,5.17680790060529e-05,5.17680790060529e-05,0.000159154461729198,5.17680790060529e-05,0.00413801600495914
"Sample_138",0.00031218698678544,0.0416769627358562,0.641075977363901,0.0693055110663677,5.08130081300813e-05,5.08130081300813e-05,0.00718030069606512,0.0129557599515958,0.0552570966610229,0.0101460770705268,0.00124874794714176,0.0252871459296206,0.00202921541410536,5.08130081300813e-05,0.0062437397357088,0.0188873127005191,0.00452671130838888,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,0.00561936576213792,0.00187312192071264,0.0093656096035632,5.08130081300813e-05,0.0394916538283582,0.00374624384142528,0.00249749589428352,5.08130081300813e-05,0.00374624384142528,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,0.0246627719560498,0.00015609349339272,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,0.00093656096035632,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,0.00593155274892336,0.00093656096035632,5.08130081300813e-05,0.0023414024008908,5.08130081300813e-05,5.08130081300813e-05,0.00093656096035632,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05,5.08130081300813e-05
"Sample_139",0.39859722535593,0.109800096511246,0.0137250120639058,0.0975047732039971,4.65016454428388e-05,0.0315961215221164,0.117377446921527,0.0184429849608734,0.00171562650798822,0.00829219478860972,0.000428906626997055,0.0112945411775891,0.00300234638897938,4.65016454428388e-05,0.00500391064829897,0.0128671988099116,0.00328828414031075,0.00343125301597644,0.00100078212965979,0.0132961054369087,0.018585953836539,0.000142968875665685,0.00214453313498527,0.00328828414031075,4.65016454428388e-05,0.00100078212965979,0.00872110141560678,4.65016454428388e-05,0.000428906626997055,0.000714844378328425,4.65016454428388e-05,0.00100078212965979,0.0018585953836539,0.00057187550266274,4.65016454428388e-05,4.65016454428388e-05,4.65016454428388e-05,0.000142968875665685,0.0358851877920869,0.00800625703727835,4.65016454428388e-05,4.65016454428388e-05,0.00200156425931959,4.65016454428388e-05,0.00028593775133137,0.00057187550266274,4.65016454428388e-05,0.000714844378328425,4.65016454428388e-05,0.00100078212965979,0.00386015964297349,0.000428906626997055,0.0530414528719691,0.000142968875665685,4.65016454428388e-05,4.65016454428388e-05,4.65016454428388e-05,4.65016454428388e-05,0.00157265763232253,0.00243047088631664
"Sample_141",0.0312225318018987,0.0416836893643906,0.565546271916867,0.0120705664182598,5.23771152296535e-05,5.23771152296535e-05,0.0296131229461308,0.0162550294432566,0.0442587435336193,0.00128752708461438,0.00305787682595915,0.0148065614730654,5.23771152296535e-05,5.23771152296535e-05,0.00579387188076471,0.0637325906884118,0.00901268959230067,5.23771152296535e-05,0.0138409161596046,5.23771152296535e-05,0.00241411328365196,0.000160940885576798,0.00740328073653269,5.23771152296535e-05,0.0225317239807517,0.0177034974134477,0.0455462706182337,5.23771152296535e-05,0.012714329960567,0.000160940885576798,0.00257505416922876,0.00160940885576798,0.00177034974134477,0.000160940885576798,5.23771152296535e-05,0.00321881771153595,5.23771152296535e-05,0.00321881771153595,5.23771152296535e-05,5.23771152296535e-05,5.23771152296535e-05,0.00418446302499674,5.23771152296535e-05,0.00515010833845752,5.23771152296535e-05,0.00177034974134477,5.23771152296535e-05,5.23771152296535e-05,5.23771152296535e-05,0.000804704427883988,5.23771152296535e-05,5.23771152296535e-05,5.23771152296535e-05,0.000804704427883988,5.23771152296535e-05,0.0125533890749902,5.23771152296535e-05,5.23771152296535e-05,5.23771152296535e-05,5.23771152296535e-05
"Sample_142",0.000298709841220258,0.0460013155479198,0.634907767513659,0.0288254996777549,4.86017646179154e-05,4.86017646179154e-05,0.0106041993633192,0.0183706552350459,0.0431635720563273,0.0137406526961319,0.00238967872976207,0.00955871491904827,4.86017646179154e-05,4.86017646179154e-05,0.00418193777708362,0.0928987606195004,0.00701968126867607,4.86017646179154e-05,0.00522742222135452,4.86017646179154e-05,0.00582484190379504,4.86017646179154e-05,0.00896129523660775,4.86017646179154e-05,0.00985742476026853,0.0135912977755218,0.010454844442709,4.86017646179154e-05,0.00283774349159246,4.86017646179154e-05,0.00463000253891401,0.000746774603050646,0.00224032380915194,4.86017646179154e-05,0.0112016190457597,0.00164290412671142,4.86017646179154e-05,4.86017646179154e-05,4.86017646179154e-05,4.86017646179154e-05,4.86017646179154e-05,0.000149354920610129,4.86017646179154e-05,0.00134419428549116,4.86017646179154e-05,0.000149354920610129,0.000896129523660775,4.86017646179154e-05,4.86017646179154e-05,0.000149354920610129,4.86017646179154e-05,0.000149354920610129,4.86017646179154e-05,0.000896129523660775,0.00313645333281271,0.00268838857098233,4.86017646179154e-05,4.86017646179154e-05,4.86017646179154e-05,4.86017646179154e-05
"Sample_143",0.393119923739915,0.0938395019882963,0.00958829082292475,0.0198053220276806,0.000628740381831131,0.0771778818697713,0.061459372323993,0.013046362922996,0.00188622114549339,0.0282933171824009,0.000943110572746696,0.0081736249638047,0.00408681248190235,0.0235777643186674,0.00644458891376909,5.11086648844158e-05,0.00330088700461344,0.00125748076366226,5.11086648844158e-05,0.0259355407505341,0.00738769948651579,0.00220059133640896,0.007230514391058,0.00377244229098679,0.0358382017643745,0.00235777643186674,0.014461028782116,0.00141466585912004,0.000471555286373348,0.000314370190915565,5.11086648844158e-05,0.00141466585912004,0.00628740381831131,0.0624024828967397,0.00141466585912004,0.000157185095457783,0.000314370190915565,0.000157185095457783,0.00471555286373348,0.00392962738644457,0.0190193965503917,0.000157185095457783,0.000943110572746696,0.000785925477288914,0.000471555286373348,0.000471555286373348,0.000628740381831131,0.00990266101384031,5.11086648844158e-05,0.00125748076366226,0.00502992305464905,5.11086648844158e-05,0.0309654638051832,5.11086648844158e-05,5.11086648844158e-05,5.11086648844158e-05,5.11086648844158e-05,0.000157185095457783,0.000157185095457783,0.000785925477288914
"Sample_145",0.379424947328693,0.106466815474448,0.00715620570404386,0.0207383920402904,0.169996396724634,0.0635295812501853,0.0357810285202193,0.0165030866236114,0.000146045014368242,0.0578338256898239,0.00350508034483781,0.0157728615517701,0.00189858518678715,0.0113915111207229,0.00189858518678715,0.000146045014368242,0.00438135043104726,4.75007307804735e-05,4.75007307804735e-05,0.00671807066093914,0.0112454661063546,0.00146045014368242,0.0027748552729966,0.00657202564657089,4.75007307804735e-05,4.75007307804735e-05,0.0302313179742261,0.00306694530173308,0.000292090028736484,0.0113915111207229,0.000292090028736484,0.000146045014368242,0.00905479089083101,4.75007307804735e-05,0.00613389060346617,0.00102231510057769,0.000876270086209453,4.75007307804735e-05,0.00233672022989187,4.75007307804735e-05,4.75007307804735e-05,0.00116836011494594,0.000292090028736484,0.000292090028736484,4.75007307804735e-05,0.000292090028736484,0.000292090028736484,4.75007307804735e-05,4.75007307804735e-05,0.000292090028736484,4.75007307804735e-05,0.000146045014368242,4.75007307804735e-05,0.000146045014368242,4.75007307804735e-05,0.000146045014368242,4.75007307804735e-05,0.000146045014368242,0.00584180057472968,4.75007307804735e-05
"Sample_146",0.379164472827758,0.0798680394139938,0.00542657410652571,0.0960086188077626,0.0939214749206373,0.0588574576169327,0.0514828825490901,0.0242108690906532,0.00111314340646681,0.00918343310335121,0.000556571703233407,0.022541153980953,0.00918343310335121,0.0400731626328053,0.00653971751299253,0.00222628681293363,0.00417428777425055,0.0105748623614347,4.5258320568166e-05,0.00278285851616703,0.0083485755485011,0.00153057218389187,0.0109922911388598,0.00306114436778374,4.5258320568166e-05,0.000139142925808352,0.0198974383905943,0.000695714629041758,0.00208714388712527,0.00180885803550857,0.00264371559035868,0.00166971510970022,0.00250457266455033,4.5258320568166e-05,0.00361771607101714,4.5258320568166e-05,4.5258320568166e-05,4.5258320568166e-05,0.00236542973874198,4.5258320568166e-05,0.033255159268196,4.5258320568166e-05,0.00153057218389187,0.00111314340646681,4.5258320568166e-05,0.000278285851616703,0.000974000480658461,0.000974000480658461,4.5258320568166e-05,4.5258320568166e-05,4.5258320568166e-05,0.000974000480658461,4.5258320568166e-05,0.000417428777425055,4.5258320568166e-05,4.5258320568166e-05,4.5258320568166e-05,0.000417428777425055,4.5258320568166e-05,4.5258320568166e-05
"Sample_147",0.000148659393819717,0.299548678546729,0.47764263234275,0.0240828217987941,0.000297318787639434,4.83774933015779e-05,0.0102574981735605,0.00505441938987037,0.0173931490769069,0.00951420120446187,0.00341916605785349,0.00520307878369009,0.000148659393819717,4.83774933015779e-05,0.00312184727021405,0.0428139054200784,0.0123387296870365,4.83774933015779e-05,0.0243801405864336,4.83774933015779e-05,0.000297318787639434,4.83774933015779e-05,0.0115954327179379,0.000594637575278867,0.00743296969098584,0.00460844120841122,0.00282452848257462,4.83774933015779e-05,0.00847358544772386,4.83774933015779e-05,0.0123387296870365,0.000743296969098584,4.83774933015779e-05,4.83774933015779e-05,4.83774933015779e-05,0.000148659393819717,4.83774933015779e-05,4.83774933015779e-05,4.83774933015779e-05,4.83774933015779e-05,4.83774933015779e-05,0.00044597818145915,4.83774933015779e-05,0.000891956362918301,4.83774933015779e-05,0.00044597818145915,4.83774933015779e-05,4.83774933015779e-05,0.0104061575673802,0.000891956362918301,4.83774933015779e-05,0.000148659393819717,4.83774933015779e-05,0.00104061575673802,4.83774933015779e-05,4.83774933015779e-05,4.83774933015779e-05,4.83774933015779e-05,4.83774933015779e-05,4.83774933015779e-05
