"","g__Turicibacter","g__Parabacteroides","g__.Ruminococcus.","g__Sutterella","f__Peptostreptococcaceae_g__","g__Ruminococcus","g__Veillonella","g__Bacteroides","g__Eggerthella","g__Faecalibacterium","g__Coprococcus","f__Lachnospiraceae_g__","g__Neisseria","g__Haemophilus","g__Blautia","f__Enterobacteriaceae_g__","g__Klebsiella","g__Dorea","g__Dialister","g__Anaerostipes","g__Phascolarctobacterium","g__Staphylococcus","g__Actinomyces","f__Gemellaceae_g__","g__Akkermansia","g__Oscillospira","o__Lactobacillales_g__","g__Adlercreutzia","g__Odoribacter","f__Clostridiaceae_g__","g__Prevotella","g__Roseburia","g__Lachnospira","o__Clostridiales_g__","g__Granulicatella","f__Erysipelotrichaceae_g__","f__Ruminococcaceae_g__","g__Clostridium","g__Streptococcus","g__Aggregatibacter","g__Fusobacterium","g__Conchiformibius","g__Bifidobacterium","g__Collinsella","g__Holdemania","g__.Eubacterium.","f__Rikenellaceae_g__","g__Bilophila"
"1939.SKBTI.0546",5.77382591470727e-06,0.0129009182903681,0.00327536267475668,0.00213901235902477,0.000200532408658572,0.000868973770853812,9.13408841797589e-06,0.650593977824627,6.6844136219524e-05,0.105613735226848,0.00133688272439048,0.0374327162829334,1.47904758437398e-06,0.000133688272439048,0.00461224539914716,0.0658414741762311,3.00765795988247e-06,0.00153741513304905,7.50542700106231e-06,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,7.39678638080932e-06,0.0123661652006119,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,3.57439414019324e-06,4.43964810666084e-06,0.026537122079151,0.000735285498414764,0.0203874615469548,6.32769681570826e-06,0.00240638890390286,0.0215906559989062,2.96795521583884e-06,0.000802129634634288,6.80471514415527e-06,0.00100266204329286,0.000200532408658572,0.000802129634634288,1.70681175441867e-06,6.6844136219524e-05,6.6844136219524e-05,0.0236628242217115,0.00274060958500048
"1939.SKBTI.0621",5.77382591470727e-06,6.2377753387326e-05,0.0617539758534527,8.27656458903673e-06,0.0016841993414578,0.000561399780485934,0.00467833150404945,0.278329535614248,0.00031188876693663,0.334220002649293,0.00118517731435919,0.0326235650215715,1.47904758437398e-06,0.00374266520323956,0.00299413216259165,0.0149706608129582,3.00765795988247e-06,0.0349315418969025,7.50542700106231e-06,3.57439414019324e-06,1.70681175441867e-06,6.2377753387326e-05,0.000124755506774652,0.000124755506774652,7.39678638080932e-06,0.00948141851487355,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.0234540352736346,4.43964810666084e-06,0.00617539758534527,5.77382591470727e-06,0.11920388672318,0.000187133260161978,0.0285690110513953,0.0189004592763598,2.96795521583884e-06,0.000561399780485934,6.80471514415527e-06,0.00804673018696505,0.000748533040647911,0.00430406498372549,1.70681175441867e-06,2.96795521583884e-06,0.0079219746801904,8.75138002531168e-06,4.43964810666084e-06
"1939.SKBTI.0624",5.77382591470727e-06,0.033628267326968,0.0246932204526528,0.00503611732915945,0.000324910795429642,4.15049039640376e-06,0.00357401874972606,0.469333643998118,0.000324910795429642,0.088050825561433,0.000812276988574106,0.147834411920487,1.47904758437398e-06,0.00633576051087802,0.00909750227202998,0.000487366193144463,3.00765795988247e-06,0.00129964318171857,0.00438629573830017,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,0.000324910795429642,0.000487366193144463,7.39678638080932e-06,0.000974732386288927,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,3.57439414019324e-06,4.43964810666084e-06,0.0362275536904051,5.77382591470727e-06,0.0719677411876657,0.00373647414744089,0.0521481826664576,0.0207942909074971,2.96795521583884e-06,0.00438629573830017,6.80471514415527e-06,8.27656458903673e-06,5.15500709804824e-06,0.00178700937486303,1.70681175441867e-06,2.96795521583884e-06,0.00211192017029267,8.75138002531168e-06,0.00974732386288927
"1939.SKBTI.0629",5.77382591470727e-06,0.00396577830127163,0.00827148045693798,0.0336524615850764,2.95809516874795e-06,0.00101977156318413,0.000566539757324519,0.526768666360338,2.23807621854642e-06,0.148093492564629,0.00135969541757885,0.0622060653542322,1.47904758437398e-06,7.87601933865671e-06,0.0292334514779452,0.00532547371885048,3.00765795988247e-06,0.00260608288369279,0.0103110235833062,0.000113307951464904,0.000226615902929808,0.00135969541757885,0.000226615902929808,1.2012012012012e-06,7.39678638080932e-06,0.00747832479668365,4.43714275312193e-06,1.2012012012012e-06,0.00827148045693798,0.000339923854394711,0.000566539757324519,0.000113307951464904,0.00249277493222788,0.0252676731766735,6.32769681570826e-06,0.00407908625273654,0.0686646185877317,0.000226615902929808,0.000226615902929808,0.000113307951464904,8.27656458903673e-06,5.15500709804824e-06,0.00090646361171923,0.000339923854394711,0.00090646361171923,0.000566539757324519,0.039997706867111,0.00407908625273654
"1939.SKBTI.0636",7.44098724729263e-06,0.0622046598116043,0.0197351552291509,0.0679512073319255,0.00274735339616949,0.00043499762106017,0.00233525038674407,0.316884319636516,0.000251840727982204,0.0967068395451662,0.00483076305493136,0.0572365290868644,2.28946116347458e-05,0.0873887326098246,0.00677680504388475,0.0119051980500678,3.00765795988247e-06,0.00263288033799576,0.0446902819110238,3.57439414019324e-06,2.28946116347458e-05,4.57892232694916e-05,0.000228946116347458,0.000114473058173729,2.28946116347458e-05,0.0029534049008822,4.43714275312193e-06,0.000137367669808475,2.28946116347458e-05,0.00059525990250339,4.43964810666084e-06,0.0102796806240009,0.0021520934936661,0.0722553943192577,0.000824206018850848,0.0176746401820237,0.0543518080208865,0.000206051504712712,0.00238103961001356,0.00581523135522543,0.000709732960677119,7.44098724729263e-06,0.00231235577510932,1.70681175441867e-06,0.00467050077348814,0.00231235577510932,0.0222764571206076,0.0128667717387271
"1939.SKBTI.0715",5.77382591470727e-06,0.0790278581918373,0.0377959321787048,8.27656458903673e-06,2.95809516874795e-06,4.15049039640376e-06,9.13408841797589e-06,0.742174668236386,2.23807621854642e-06,0.0154619722549247,6.63908891272152e-06,0.0515399075164157,1.47904758437398e-06,0.00343599383442771,0.00343599383442771,0.0103079815032831,3.00765795988247e-06,0.00343599383442771,0.00343599383442771,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,7.39678638080932e-06,0.00171799691721386,0.00343599383442771,1.2012012012012e-06,2.4024024024024e-06,0.00687198766885542,4.43964810666084e-06,7.79292402498531e-06,5.77382591470727e-06,0.00858998458606928,6.32769681570826e-06,0.00515399075164157,0.00687198766885542,0.00343599383442771,0.00171799691721386,6.80471514415527e-06,8.27656458903673e-06,5.15500709804824e-06,0.00343599383442771,0.00515399075164157,2.96795521583884e-06,0.00343599383442771,8.75138002531168e-06,4.43964810666084e-06
"1939.SKBTI.0716",9.61506452827628e-05,0.0588121446979566,0.0191339784112698,0.000160251075471271,2.95809516874795e-06,0.0114419267886488,0.000608954086790831,0.281977792399249,2.23807621854642e-06,0.194032002180615,0.0100637675395958,0.0800614373054472,1.47904758437398e-06,0.00903816065657971,0.0149354002339225,0.001890962690561,3.00765795988247e-06,0.00432677903772433,0.000128200860377017,0.000512803441508069,1.70681175441867e-06,6.41004301885086e-05,6.41004301885086e-05,0.000128200860377017,0.0262491261621943,0.011345776143366,6.41004301885086e-05,6.41004301885086e-05,0.00358962409055648,0.000608954086790831,0.000737154947167849,0.000352552366036797,0.00176276183018399,0.039582015641404,6.32769681570826e-06,0.0160571577622214,0.150027056856204,0.00089740602263912,0.000480753226413814,0.00022435150565978,1.04166666666667e-05,5.15500709804824e-06,0.000160251075471271,0.001890962690561,0.00214736441131504,0.000352552366036797,0.0383320572527281,0.0175635178716513
"1939.121982",7.20765950768396e-05,0.0335876933058073,0.0767976120543726,0.0346688422319599,2.95809516874795e-06,0.00627066377168505,0.000252268082768939,0.4784804764176,0.00273891061291991,0.0189201062076704,0.0112799871295254,0.132188475370924,1.47904758437398e-06,0.000144153190153679,0.0669231185288456,3.60382975384198e-05,3.00765795988247e-06,0.01528023815629,0.000216229785230519,7.20765950768396e-05,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,3.60382975384198e-05,0.0349571486122672,3.60382975384198e-05,0.00302721699322726,0.00464894038245616,0.000108114892615259,3.60382975384198e-05,0.000108114892615259,0.0155325062390589,0.00591028079630085,0.000108114892615259,0.0201814466215151,0.0247943487064328,2.96795521583884e-06,0.00216229785230519,6.80471514415527e-06,3.60382975384198e-05,5.15500709804824e-06,0.000216229785230519,0.000144153190153679,0.00371194464645724,0.00627066377168505,1.17129779796014e-05,4.43964810666084e-06
"1939.122115.b",5.77382591470727e-06,0.0194207961850408,0.00998943252046638,0.0791341637654823,0.00870587415191483,0.00424132330477902,0.000279034427945988,0.13421555984202,2.23807621854642e-06,0.0876168103750403,0.00937555677898521,0.0411854815648279,1.47904758437398e-06,0.0022880823091571,0.0262292362269229,0.00212066165238951,3.00765795988247e-06,0.00770135021130928,0.0790783568798931,3.57439414019324e-06,0.0131704249990506,1.47904758437398e-06,2.44603666797122e-06,0.000111613771178395,7.39678638080932e-06,0.023438891947463,5.58068855891977e-05,1.2012012012012e-06,2.4024024024024e-06,0.0140633351684778,0.290251611949417,0.0160165761640997,0.00373906133447624,0.00825941906720125,6.32769681570826e-06,0.0108823426898935,0.089235210057127,0.00094871705501636,0.00574810921568736,0.00100452394060556,0.000111613771178395,0.000111613771178395,0.010156853177234,1.70681175441867e-06,0.000837103283837965,0.000223227542356791,8.75138002531168e-06,4.43964810666084e-06
"1939.SKBTI045",5.24083659877768e-06,0.0285741834403842,0.0489244201795292,0.0556809567830963,4.83761570661132e-05,0.00377334025115683,0.00125778008371894,0.329715761176939,9.67523141322265e-05,0.08488403026534,0.00562775960535784,0.0649369281684127,0.00159641318318174,0.110587895053135,0.0029348201953442,0.0866900734624749,3.00765795988247e-06,0.00261231248157011,0.0428935259319537,3.22507713774088e-05,1.61253856887044e-05,0.000209630013953157,8.06269284435221e-05,0.000499886956349837,3.22507713774088e-05,0.00706291893165253,5.24083659877768e-06,3.22507713774088e-05,0.00786918821608775,4.83761570661132e-05,8.06269284435221e-05,0.000741767741680403,1.61253856887044e-05,0.0164317680167898,0.000580513884793359,0.00380559102253424,0.0188828266414729,2.96795521583884e-06,0.0054826311341595,0.0229302984493377,0.00178991781144619,0.000338633099462793,0.00216080168228639,0.00178991781144619,0.000161253856887044,0.000354758485151497,0.0358467323859899,0.00187054473988971
"1939.SKBTI.0961",5.77382591470727e-06,7.87601933865671e-06,0.00235241415092057,0.000410738978732163,2.95809516874795e-06,0.000336059164417224,0.000112019721472408,0.00843881901758808,0.000448078885889632,0.00362197099427453,0.00153093619345624,0.00332325173701477,1.47904758437398e-06,0.292072753785725,0.00160561600777118,0.631791229104382,3.00765795988247e-06,0.00100817749325167,3.73399071574694e-05,3.57439414019324e-06,1.70681175441867e-06,0.000186699535787347,0.000224039442944816,0.000784138050306857,7.39678638080932e-06,4.74317530046191e-06,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.000112019721472408,4.43964810666084e-06,7.46798143149387e-05,5.77382591470727e-06,0.00253911368670792,0.000149359628629877,0.00104551740040914,0.000858817864621795,2.96795521583884e-06,0.0119861101975477,0.032859118298573,0.000933497678936734,7.46798143149387e-05,0.000821477957464326,1.70681175441867e-06,2.96795521583884e-06,5.77382591470727e-06,0.000186699535787347,4.43964810666084e-06
"1939.SKBTI016",5.77382591470727e-06,0.000385300262719375,0.000256866841812917,0.00170174282701057,3.21083552266146e-05,4.15049039640376e-06,0.000353191907492761,0.0115590078815813,2.23807621854642e-06,0.00584372065124386,6.63908891272152e-06,0.00199071802405011,0.000321083552266146,0.00186228460314365,0.000224758486586302,0.968099018437657,3.00765795988247e-06,1.04360670477169e-05,3.21083552266146e-05,3.57439414019324e-06,1.70681175441867e-06,9.63250656798438e-05,9.63250656798438e-05,0.000224758486586302,6.42167104532292e-05,4.74317530046191e-06,4.43714275312193e-06,1.2012012012012e-06,3.21083552266146e-05,3.57439414019324e-06,9.63250656798438e-05,0.000577950394079063,5.77382591470727e-06,0.000513733683625834,0.000963250656798438,0.000449516973172605,0.00141276762997104,2.96795521583884e-06,0.00244023499722271,3.21083552266146e-05,0.000128433420906458,5.15500709804824e-06,5.77382591470727e-06,1.70681175441867e-06,2.96795521583884e-06,5.77382591470727e-06,9.63250656798438e-05,3.21083552266146e-05
"1939.SKBTI.0483",5.77382591470727e-06,7.87601933865671e-06,0.000364097777157992,8.27656458903673e-06,2.95809516874795e-06,4.15049039640376e-06,0.000291278221726393,0.0906603465123399,2.23807621854642e-06,0.00043691733258959,0.000218458666294795,0.000291278221726393,1.47904758437398e-06,0.816598494609944,1.12786521143135e-05,0.0045148124367591,3.00765795988247e-06,7.17708632378597e-06,0.00087383466517918,3.57439414019324e-06,1.70681175441867e-06,0.000364097777157992,0.00262150399553754,0.00087383466517918,7.39678638080932e-06,4.74317530046191e-06,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,3.57439414019324e-06,7.28195554315983e-05,7.79292402498531e-06,5.77382591470727e-06,0.000145639110863197,0.00043691733258959,7.28195554315983e-05,0.000218458666294795,0.000582556443452787,0.0121608657570769,0.0674309083296601,0.000145639110863197,0.000218458666294795,0.000218458666294795,1.70681175441867e-06,2.96795521583884e-06,7.28195554315983e-05,8.75138002531168e-06,4.43964810666084e-06
"1939.SKBTI.0484",8.34124956438308e-05,0.00367014980832855,0.0141801242594512,0.00692323713843795,0.00734029961665711,0.000417062478219154,0.000417062478219154,0.305122909065133,8.34124956438308e-05,0.0132625868073691,0.0197687614675879,0.064060796654462,0.000667299965150646,0.185676215303167,0.0195185239806564,0.251655499357437,0.00258578736495875,0.00792418708616392,7.50542700106231e-06,3.57439414019324e-06,0.000500474973862984,1.47904758437398e-06,2.44603666797122e-06,8.34124956438308e-05,7.39678638080932e-06,0.00116777493901363,4.43714275312193e-06,1.2012012012012e-06,0.000333649982575323,0.00150142492158895,8.34124956438308e-05,0.0150976617115334,0.0236891487628479,0.0187678115198619,6.32769681570826e-06,0.0169327366156976,0.00133459993030129,8.34124956438308e-05,0.00175166240852045,6.80471514415527e-06,0.00617252467764348,5.15500709804824e-06,8.34124956438308e-05,1.70681175441867e-06,2.96795521583884e-06,0.00166824991287661,0.00500474973862984,0.00233554987802726
"1939.SKBTI.0492",5.77382591470727e-06,7.87601933865671e-06,0.0148906463000092,0.0738495566500457,0.0466841884000289,4.15049039640376e-06,0.00120734970000075,0.235634416450146,2.23807621854642e-06,0.0509099123500315,0.00120734970000075,0.0277690431000172,1.47904758437398e-06,0.267025508650165,0.00100612475000062,0.213700896900132,0.00140857465000087,0.001609799600001,7.50542700106231e-06,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,7.39678638080932e-06,4.74317530046191e-06,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.00664042335000411,4.43964810666084e-06,0.00362204910000224,5.77382591470727e-06,0.000201224950000125,6.32769681570826e-06,0.00503062375000311,0.00965879760000598,0.0289763928000179,0.00321959920000199,0.00482939880000299,8.27656458903673e-06,5.15500709804824e-06,0.000804899800000498,1.70681175441867e-06,2.96795521583884e-06,5.77382591470727e-06,8.75138002531168e-06,4.43964810666084e-06
"1939.SKBTI.0503",5.77382591470727e-06,0.0322271174121026,0.0302697219944478,0.0945142358810471,0.000768976771221537,0.00188748843845286,0.00727032583700362,0.391828618426974,0.000209720937605874,0.110942375993507,0.000699069792019579,0.0550167926319409,0.000139813958403916,0.071305118785997,0.00552265135695467,0.0301299080360439,3.00765795988247e-06,0.000838883750423495,0.0127230702147563,3.57439414019324e-06,0.00894809333785061,0.000209720937605874,0.0026564652096744,0.0101365119842839,7.39678638080932e-06,0.00524302344014684,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,6.99069792019579e-05,4.43964810666084e-06,0.00943744219226432,5.77382591470727e-06,0.0228595821990402,0.016567954070864,0.0121638143811407,0.00559255833615663,0.00034953489600979,0.0468376760653118,0.0092976282338604,0.00223702333446265,5.15500709804824e-06,0.00034953489600979,6.99069792019579e-05,2.96795521583884e-06,0.000559255833615663,6.99069792019579e-05,4.43964810666084e-06
"1939.SKBTI.0566",5.77382591470727e-06,0.00233447071749469,0.0391301758361014,0.0365733745740834,0.000111165272261652,0.000444661089046607,0.0118946841319967,0.288473881518986,2.23807621854642e-06,0.0165636255669861,0.000778156905831563,0.00555826361308259,1.47904758437398e-06,0.0291253013325528,1.12786521143135e-05,0.50002139463291,3.00765795988247e-06,0.000666991633569911,0.00100048745035487,3.57439414019324e-06,1.70681175441867e-06,0.000666991633569911,0.00177864435618643,0.000111165272261652,7.39678638080932e-06,0.000111165272261652,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.00611408997439085,4.43964810666084e-06,0.00355728871237286,5.77382591470727e-06,0.00377961925689616,0.000333495816784955,0.0137844937604448,0.00500243725177433,0.00822623014736223,0.0105607008648569,6.80471514415527e-06,0.00711457742474572,5.15500709804824e-06,0.000222330544523304,1.70681175441867e-06,0.000778156905831563,0.00222330544523304,0.000778156905831563,0.00211214017297138
"1939.SKBTI.0499",5.77382591470727e-06,0.000263474711095107,3.76392444421582e-05,0.00180668373322359,2.95809516874795e-06,4.15049039640376e-06,0.0013550127999177,0.186878848655315,2.23807621854642e-06,0.000338753199979424,6.63908891272152e-06,0.000188196222210791,1.47904758437398e-06,0.035682003731166,1.22341426689253e-05,0.745106482976964,3.76392444421582e-05,7.17708632378597e-06,7.50542700106231e-06,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,0.000526949422190215,7.39678638080932e-06,4.74317530046191e-06,4.43714275312193e-06,1.2012012012012e-06,7.52784888843164e-05,3.57439414019324e-06,0.000150556977768633,7.79292402498531e-06,5.77382591470727e-06,0.000112917733326475,0.00124209506659122,0.000338753199979424,0.00707617795512574,2.96795521583884e-06,0.00282294333316187,0.000978620355496113,0.00816771604394833,0.000451670933305898,5.77382591470727e-06,1.70681175441867e-06,2.96795521583884e-06,5.77382591470727e-06,3.76392444421582e-05,0.0062104753329561
